timestamp,client_id,topic,temp,humidity,message_rate,is_attack,anomaly_prediction
2026-02-05 20:01:55,sensor_temp_01-4d4f,iot/factory/line2/sensor02/humidity,23.31,50.6,6,0,0
2026-02-05 20:01:56,unauth_device-7bfa,iot/factory/line1/plc02/write,91.47,49.33,124,1,1
2026-02-05 20:01:58,plc_line1-05f0,iot/factory/line2/sensor02/humidity,26.28,51.62,9,0,0
2026-02-05 20:01:59,sensor_humid_01-fa20,iot/factory/line1/sensor01/humidity,20.09,39.2,2,0,0
2026-02-05 20:02:01,edge_gateway_01-192.168.2.20,iot/factory/line2/sensor02/temp,33.43,40.03,4,0,0
2026-02-05 20:02:02,esp8266_node-f410,iot/factory/line1/plc01/write,108.04,88.47,160,1,1
2026-02-05 20:02:05,sensor_temp_01-192.168.9.15,iot/factory/line2/sensor02/temp,20.33,63.06,5,0,0
2026-02-05 20:02:08,plc_line2-7a87,iot/factory/line2/sensor02/temp,27.73,58.26,2,0,0
2026-02-05 20:02:13,temp_client-8986,iot/factory/line1/plc02/write,136.65,70.27,51,1,1
2026-02-05 20:02:15,plc_emulator-192.168.1.213,iot/system/firmware,147.3,75.23,68,1,1
2026-02-05 20:02:17,sensor_temp_01-2a18,iot/factory/line1/sensor01/temp,26.55,35.73,5,0,0
2026-02-05 20:02:22,plc_line1-5e7c,iot/factory/line1/sensor01/temp,33.04,66.47,5,0,0
2026-02-05 20:02:25,scanner_node-5fa3,iot/system/service/stop,108.23,94.39,38,1,1
2026-02-05 20:02:29,sensor_humid_01-dfbd,iot/factory/line1/sensor01/humidity,31.02,44.59,2,0,0
2026-02-05 20:02:32,mqtt_explorer-a048,iot/factory/credentials,113.72,7.82,73,1,1
2026-02-05 20:02:33,sensor_temp_01-e020,iot/factory/line1/sensor01/humidity,32.03,63.05,1,0,0
2026-02-05 20:02:35,sensor_pressure_01-192.168.5.216,iot/factory/line2/sensor02/humidity,28.47,51.11,3,0,0
2026-02-05 20:02:38,plc_line2-4f3d,iot/factory/line1/sensor01/temp,22.82,55.5,3,0,0
2026-02-05 20:02:42,hmi_debug_client-fd45,iot/debug/test,125.3,61.07,93,1,1
2026-02-05 20:02:45,sensor_pressure_01-2ff3,iot/factory/line1/sensor01/temp,26.54,64.03,2,0,0
2026-02-05 20:02:48,mosquitto_pub-5455,iot/factory/engineering,127.41,88.48,85,1,1
2026-02-05 20:02:49,mosquitto_sub-192.168.0.180,iot/factory/credentials,95.32,35.08,95,1,1
2026-02-05 20:02:52,sensor_spoofer-3536,iot/factory/maintenance,88.85,39.07,51,1,1
2026-02-05 20:02:56,plc_line2-46e7,iot/factory/line2/sensor02/temp,22.33,59.85,2,0,0
2026-02-05 20:02:59,esp8266_node-192.168.7.92,iot/factory/line5/plc02/cmd,93.48,64.28,199,1,1
2026-02-05 20:03:03,sensor_humid_01-21f1,iot/factory/line2/sensor02/humidity,25.46,39.8,4,0,0
2026-02-05 20:03:08,sensor_pressure_01-4e31,iot/factory/line2/sensor02/humidity,32.04,41.17,2,0,0
2026-02-05 20:03:09,plc_line2-192.168.1.181,iot/factory/line1/sensor01/temp,21.08,48.0,8,0,0
2026-02-05 20:03:11,sensor_pressure_01-192.168.2.74,iot/factory/line2/sensor02/temp,31.45,30.44,8,0,0
2026-02-05 20:03:16,sensor_humid_01-cccd,iot/factory/line2/sensor02/temp,26.02,55.97,10,0,0
2026-02-05 20:03:17,edge_gateway_01-192.168.7.88,iot/factory/line2/sensor02/humidity,30.25,69.89,10,0,0
2026-02-05 20:03:22,edge_gateway_01-7898,iot/factory/line1/sensor01/temp,33.74,47.22,4,0,0
2026-02-05 20:03:25,sensor_pressure_01-192.168.9.84,iot/factory/line2/sensor02/humidity,33.43,44.84,9,0,0
2026-02-05 20:03:27,sensor_humid_01-e414,iot/factory/line1/sensor01/humidity,29.64,43.51,3,0,0
2026-02-05 20:03:32,sensor_temp_01-192.168.3.46,iot/factory/line2/sensor02/temp,31.17,30.37,8,0,0
2026-02-05 20:03:37,plc_line1-c1c5,iot/factory/line1/sensor01/temp,22.3,34.84,8,0,0
2026-02-05 20:03:40,backup_node-60b9,iot/system/service/stop,89.56,84.06,92,1,1
2026-02-05 20:03:44,mqtt_debugger-d805,iot/debug/test,146.81,46.11,161,1,1
2026-02-05 20:03:46,diagnostic_laptop-5a47,iot/system/config,121.2,55.53,200,1,1
2026-02-05 20:03:48,sensor_humid_01-d503,iot/factory/line1/sensor01/temp,24.59,62.59,5,0,0
2026-02-05 20:03:51,sensor_pressure_01-3c1e,iot/factory/line2/sensor02/temp,34.99,41.79,4,0,0
2026-02-05 20:03:52,plc_line1-192.168.10.5,iot/factory/line2/sensor02/humidity,23.26,36.92,6,0,0
2026-02-05 20:03:57,sensor_humid_01-d52b,iot/factory/line1/sensor01/humidity,30.12,36.29,2,0,0
2026-02-05 20:04:02,plc_line1-192.168.10.243,iot/factory/line2/sensor02/humidity,26.22,65.23,5,0,0
2026-02-05 20:04:05,mosquitto_pub-f6fb,iot/factory/cmd,144.78,90.52,63,1,1
2026-02-05 20:04:10,plc_line1-d405,iot/factory/line2/sensor02/humidity,26.14,61.19,10,0,0
2026-02-05 20:04:15,backup_node-192.168.7.220,iot/factory/admin,130.96,76.73,136,1,1
2026-02-05 20:04:17,edge_gateway_01-fd84,iot/factory/line1/sensor01/humidity,24.28,33.5,7,0,0
2026-02-05 20:04:22,legacy_client-b9b3,iot/factory/root,104.23,72.59,100,1,1
2026-02-05 20:04:23,edge_gateway_01-26d8,iot/factory/line2/sensor02/temp,24.11,59.04,5,0,0
2026-02-05 20:04:27,plc_line1-6895,iot/factory/line1/sensor01/humidity,23.62,43.73,1,0,0
2026-02-05 20:04:31,sensor_temp_01-5d3c,iot/factory/line1/sensor01/temp,26.03,67.58,1,0,0
2026-02-05 20:04:34,sensor_pressure_01-88a9,iot/factory/line2/sensor02/temp,24.61,53.51,7,0,0
2026-02-05 20:04:36,sensor_humid_01-65c4,iot/factory/line2/sensor02/humidity,34.99,51.99,10,0,0
2026-02-05 20:04:41,sensor_humid_01-1d21,iot/factory/line2/sensor02/humidity,33.31,55.78,3,0,0
2026-02-05 20:04:42,net_probe-8ba9,iot/factory/config/backup,149.77,58.49,51,1,1
2026-02-05 20:04:45,plc_line1-192.168.6.143,iot/factory/line1/sensor01/temp,28.23,69.1,9,0,0
2026-02-05 20:04:47,sensor_pressure_01-192.168.9.70,iot/factory/line2/sensor02/temp,25.29,67.56,2,0,0
2026-02-05 20:04:48,sensor_humid_01-192.168.6.114,iot/factory/line2/sensor02/temp,29.08,53.62,1,0,0
2026-02-05 20:04:49,field_service_tool-a310,iot/debug/raw,128.41,53.35,85,1,1
2026-02-05 20:04:53,field_service_tool-192.168.10.157,iot/factory/diagnostics,90.06,30.67,138,1,1
2026-02-05 20:04:54,remote_access_client-bddd,iot/factory/line2/plc01/override,115.18,9.17,102,1,1
2026-02-05 20:04:58,sensor_temp_01-7833,iot/factory/line2/sensor02/temp,20.58,55.09,10,0,0
2026-02-05 20:05:03,sensor_pressure_01-51f6,iot/factory/line2/sensor02/humidity,32.87,55.57,4,0,0
2026-02-05 20:05:04,edge_gateway_01-78f3,iot/factory/line2/sensor02/temp,21.62,38.08,9,0,0
2026-02-05 20:05:05,sensor_pressure_01-632c,iot/factory/line1/sensor01/temp,32.55,57.49,4,0,0
2026-02-05 20:05:07,edge_gateway_01-aabd,iot/factory/line1/sensor01/humidity,25.14,46.32,10,0,0
2026-02-05 20:05:10,sensor_humid_01-8287,iot/factory/line2/sensor02/temp,20.09,49.54,6,0,0
2026-02-05 20:05:13,sensor_temp_01-192.168.0.134,iot/factory/line1/sensor01/temp,24.4,44.79,4,0,0
2026-02-05 20:05:14,virtual_sensor-9c08,iot/system/update,143.44,8.7,176,1,1
2026-02-05 20:05:16,sensor_humid_01-f5b4,iot/factory/line2/sensor02/humidity,23.16,49.18,8,0,0
2026-02-05 20:05:18,iot_gateway_test-192.168.3.181,iot/debug/raw,92.91,45.8,80,1,1
2026-02-05 20:05:20,esp8266_node-192.168.9.78,iot/system/update,148.06,40.97,115,1,1
2026-02-05 20:05:25,plc_testbench-192.168.2.95,iot/system/network/reset,114.33,14.54,172,1,1
2026-02-05 20:05:27,plc_line1-192.168.1.224,iot/factory/line1/sensor01/humidity,20.11,56.46,10,0,0
2026-02-05 20:05:29,plc_line2-1663,iot/factory/line2/sensor02/temp,34.6,53.64,7,0,0
2026-02-05 20:05:33,edge_scanner-b77b,iot/factory/line3/plc07/write,140.19,65.73,72,1,1
2026-02-05 20:05:35,sensor_pressure_01-a54c,iot/factory/line1/sensor01/humidity,20.97,37.39,5,0,0
2026-02-05 20:05:37,arduino_gateway-192.168.8.169,iot/factory/logs,148.3,36.32,198,1,1
2026-02-05 20:05:41,esp32_gateway-6e23,iot/+/+/cmd,137.27,6.22,69,1,1
2026-02-05 20:05:43,plc_line1-5d7a,iot/factory/line1/sensor01/humidity,29.71,31.07,8,0,0
2026-02-05 20:05:48,edge_gateway_01-b128,iot/factory/line2/sensor02/temp,30.89,51.45,9,0,0
2026-02-05 20:05:52,hmi_debug_client-3b10,iot/factory/admin,131.47,56.37,120,1,1
2026-02-05 20:05:55,plc_emulator-a256,iot/debug/test,137.59,85.1,24,1,1
2026-02-05 20:05:56,sensor_humid_01-3fbe,iot/factory/line2/sensor02/humidity,33.52,66.02,2,0,0
2026-02-05 20:05:59,arduino_gateway-192.168.3.48,iot/system/time_sync,110.16,58.82,142,1,1
2026-02-05 20:06:01,plc_line2-9965,iot/factory/line1/sensor01/temp,31.99,56.56,3,0,0
2026-02-05 20:06:02,plc_line2-e0b8,iot/factory/line1/sensor01/temp,23.67,38.13,1,0,0
2026-02-05 20:06:04,sensor_pressure_01-192.168.5.117,iot/factory/line1/sensor01/humidity,27.77,36.62,5,0,0
2026-02-05 20:06:08,sensor_humid_01-1053,iot/factory/line1/sensor01/humidity,30.96,60.91,9,0,0
2026-02-05 20:06:09,edge_gateway_01-b06d,iot/factory/line1/sensor01/temp,29.77,35.27,3,0,0
2026-02-05 20:06:10,sensor_temp_01-192.168.0.36,iot/factory/line2/sensor02/humidity,34.77,60.99,8,0,0
2026-02-05 20:06:12,sensor_temp_01-f947,iot/factory/line2/sensor02/temp,23.41,67.15,4,0,0
2026-02-05 20:06:17,plc_line2-788e,iot/factory/line2/sensor02/temp,22.28,57.32,9,0,0
2026-02-05 20:06:19,plc_line1-a434,iot/factory/line1/sensor01/temp,27.62,66.52,4,0,0
2026-02-05 20:06:22,plc_line2-192.168.7.244,iot/factory/line1/sensor01/humidity,34.16,31.53,4,0,0
2026-02-05 20:06:26,mosquitto_sub-192.168.0.35,iot/system/time_sync,121.45,36.09,184,1,1
2026-02-05 20:06:28,sensor_temp_01-8e72,iot/factory/line1/sensor01/humidity,30.78,36.46,6,0,0
2026-02-05 20:06:29,remote_access_client-192.168.3.65,iot/factory/admin,122.15,83.15,177,1,1
2026-02-05 20:06:33,edge_gateway_01-f000,iot/factory/line1/sensor01/temp,29.02,55.05,5,0,0
2026-02-05 20:06:35,sensor_pressure_01-192.168.1.148,iot/factory/line1/sensor01/humidity,25.7,57.85,6,0,0
2026-02-05 20:06:40,maintenance_client-d7d8,iot/debug/test,116.98,52.28,37,1,1
2026-02-05 20:06:43,sensor_pressure_01-99f9,iot/factory/line2/sensor02/humidity,25.41,41.89,4,0,0
2026-02-05 20:06:48,plc_line1-192.168.2.219,iot/factory/line2/sensor02/temp,22.09,30.83,7,0,0
2026-02-05 20:06:51,sensor_temp_01-192.168.5.78,iot/factory/line1/sensor01/humidity,28.79,35.27,3,0,0
2026-02-05 20:06:53,rogue_plc-b9c6,iot/factory/diagnostics,126.64,19.74,192,1,1
2026-02-05 20:06:57,sensor_temp_01-5745,iot/factory/line2/sensor02/humidity,21.17,69.54,10,0,1
2026-02-05 20:06:58,edge_gateway_01-192.168.9.112,iot/factory/line1/sensor01/humidity,33.37,67.22,4,0,0
2026-02-05 20:06:59,edge_scanner-1268,iot/system/restart,148.86,57.54,68,1,1
2026-02-05 20:07:01,sensor_pressure_01-42b2,iot/factory/line2/sensor02/humidity,23.22,46.0,6,0,0
2026-02-05 20:07:04,plc_line1-192.168.6.190,iot/factory/line2/sensor02/humidity,25.9,65.8,4,0,0
2026-02-05 20:07:08,ghost_plc-6c1b,iot/factory/admin,147.49,48.02,181,1,1
2026-02-05 20:07:09,fake_temp_sensor-5314,iot/system/config,92.67,19.41,171,1,1
2026-02-05 20:07:13,rogue_plc-be76,iot/debug/memory,148.14,69.81,75,1,1
2026-02-05 20:07:15,edge_gateway_01-192.168.3.219,iot/factory/line2/sensor02/humidity,24.39,31.59,5,0,0
2026-02-05 20:07:16,sensor_humid_01-1de3,iot/factory/line2/sensor02/temp,21.63,68.55,3,0,0
2026-02-05 20:07:21,sensor_pressure_01-fbdf,iot/factory/line1/sensor01/humidity,22.61,54.68,10,0,0
2026-02-05 20:07:26,hmi_debug_client-699d,iot/system/restart,103.39,6.26,51,1,1
2026-02-05 20:07:30,sensor_humid_01-700e,iot/factory/line1/sensor01/humidity,26.02,46.09,9,0,0
2026-02-05 20:07:32,sensor_pressure_01-ff5d,iot/factory/line1/sensor01/temp,34.7,41.0,4,0,0
2026-02-05 20:07:35,sensor_temp_01-f934,iot/factory/line2/sensor02/humidity,34.57,44.86,5,0,0
2026-02-05 20:07:38,sensor_temp_01-192.168.3.99,iot/factory/line2/sensor02/temp,32.96,44.71,1,0,0
2026-02-05 20:07:39,plc_line1-10ef,iot/factory/line2/sensor02/humidity,23.99,46.89,1,0,0
2026-02-05 20:07:44,ghost_plc-192.168.8.164,iot/factory/cmd,93.62,52.86,70,1,1
2026-02-05 20:07:47,recon_client-192.168.1.10,iot/system/firmware,94.23,94.26,185,1,1
2026-02-05 20:07:51,sensor_pressure_01-cadd,iot/factory/line2/sensor02/temp,27.16,43.28,4,0,0
2026-02-05 20:07:53,plc_line2-192.168.8.78,iot/factory/line1/sensor01/temp,29.18,67.61,3,0,0
2026-02-05 20:07:57,field_service_tool-c844,iot/factory/line99/sensor01,148.47,51.1,77,1,1
2026-02-05 20:07:59,unauth_device-192.168.10.54,iot/factory/+/cmd,132.37,63.94,167,1,1
2026-02-05 20:08:04,sensor_pressure_01-192.168.5.94,iot/factory/line2/sensor02/temp,29.52,58.37,1,0,0
2026-02-05 20:08:09,sensor_temp_01-7101,iot/factory/line1/sensor01/temp,20.17,43.94,5,0,0
2026-02-05 20:08:14,edge_gateway_01-2319,iot/factory/line1/sensor01/temp,22.93,47.04,5,0,0
2026-02-05 20:08:18,mqtt_explorer-192.168.7.251,iot/factory/line1/hmi01/control,145.38,44.36,52,1,1
2026-02-05 20:08:22,sensor_temp_01-7ffd,iot/factory/line2/sensor02/temp,22.81,57.36,10,0,0
2026-02-05 20:08:27,sensor_pressure_01-192.168.6.254,iot/factory/line2/sensor02/temp,30.33,60.36,6,0,0
2026-02-05 20:08:28,sensor_humid_01-400f,iot/factory/line1/sensor01/temp,29.78,50.19,5,0,0
2026-02-05 20:08:31,hmi_debug_client-16d0,iot/factory/cmd,90.21,24.92,170,1,1
2026-02-05 20:08:34,sensor_humid_01-3957,iot/factory/line1/sensor01/temp,31.62,32.03,8,0,0
2026-02-05 20:08:37,maintenance_client-2c8a,iot/+/+/cmd,85.63,10.25,189,1,1
2026-02-05 20:08:38,sensor_temp_01-192.168.2.158,iot/factory/line1/sensor01/humidity,31.21,42.07,10,0,0
2026-02-05 20:08:42,sensor_humid_01-e606,iot/factory/line1/sensor01/temp,33.96,69.36,6,0,0
2026-02-05 20:08:44,plc_line1-9ebc,iot/factory/line1/sensor01/humidity,30.07,35.17,7,0,0
2026-02-05 20:08:46,recon_client-3da2,iot/factory/secrets,98.77,55.2,128,1,1
2026-02-05 20:08:51,sensor_emulator-dea0,iot/factory/admin,82.62,71.4,75,1,1
2026-02-05 20:08:56,plc_line2-9c04,iot/factory/line2/sensor02/humidity,31.98,51.08,4,0,0
2026-02-05 20:09:00,sensor_emulator-192.168.7.159,iot/factory/line1/hmi01/control,92.28,85.2,172,1,1
2026-02-05 20:09:02,port_scanner-192.168.3.42,iot/factory/line99/sensor01,107.46,62.68,45,1,1
2026-02-05 20:09:04,virtual_sensor-192.168.0.77,iot/factory/line1/plc02/write,138.02,89.66,116,1,1
2026-02-05 20:09:08,edge_gateway_01-192.168.2.186,iot/factory/line2/sensor02/humidity,29.52,61.99,8,0,0
2026-02-05 20:09:10,plc_line1-192.168.7.129,iot/factory/line1/sensor01/humidity,20.75,51.56,1,0,0
2026-02-05 20:09:11,sensor_humid_01-6d21,iot/factory/line1/sensor01/humidity,29.45,50.61,7,0,0
2026-02-05 20:09:16,unknown_client-192.168.10.91,iot/factory/config/upload,142.76,69.37,78,1,1
2026-02-05 20:09:21,recon_client-192.168.5.50,iot/debug/#,83.03,59.82,195,1,1
2026-02-05 20:09:24,sensor_humid_01-192.168.6.219,iot/factory/line1/sensor01/temp,25.07,44.26,10,0,0
2026-02-05 20:09:29,vendor_support_tool-343d,iot/factory/#,86.69,48.49,92,1,1
2026-02-05 20:09:30,edge_gateway_01-b983,iot/factory/line2/sensor02/temp,29.92,43.63,4,0,0
2026-02-05 20:09:32,sensor_temp_01-192.168.7.64,iot/factory/line2/sensor02/humidity,29.06,60.79,9,0,0
2026-02-05 20:09:35,field_service_tool-192.168.9.5,iot/factory/config/upload,88.3,50.1,186,1,1
2026-02-05 20:09:38,plc_line1-192.168.10.51,iot/factory/line2/sensor02/humidity,32.65,51.91,6,0,0
2026-02-05 20:09:41,plc_line2-192.168.2.178,iot/factory/line1/sensor01/temp,29.44,56.76,1,0,0
2026-02-05 20:09:44,edge_gateway_01-2531,iot/factory/line1/sensor01/temp,21.95,35.47,1,0,1
2026-02-05 20:09:49,port_scanner-192.168.9.126,iot/system/network/reset,124.42,86.81,123,1,1
2026-02-05 20:09:51,fake_plc_node-192.168.5.52,iot/system/restart,134.36,65.77,67,1,1
2026-02-05 20:09:53,sensor_emulator-e6ab,iot/system/service/stop,95.32,32.0,127,1,1
2026-02-05 20:09:55,arduino_gateway-192.168.7.120,iot/factory/line5/plc02/cmd,138.62,88.2,175,1,1
2026-02-05 20:09:56,plc_line2-192.168.9.219,iot/factory/line2/sensor02/temp,25.63,48.07,8,0,0
2026-02-05 20:10:01,sensor_temp_01-b342,iot/factory/line2/sensor02/temp,24.4,52.34,9,0,0
2026-02-05 20:10:06,plc_line1-fa33,iot/factory/line1/sensor01/temp,23.91,60.76,6,0,0
2026-02-05 20:10:09,sensor_temp_01-bec1,iot/factory/line2/sensor02/humidity,30.37,60.29,7,0,0
2026-02-05 20:10:14,sensor_humid_01-201d,iot/factory/line2/sensor02/humidity,26.82,43.75,10,0,0
2026-02-05 20:10:19,plc_line2-192.168.1.35,iot/factory/line2/sensor02/temp,34.92,42.73,3,0,0
2026-02-05 20:10:24,mqtt_debugger-530a,iot/system/service/stop,103.95,48.14,91,1,0
2026-02-05 20:10:26,backup_node-f650,iot/factory/logs,121.57,22.55,174,1,1
2026-02-05 20:10:27,sensor_temp_01-d64b,iot/factory/line2/sensor02/humidity,30.14,49.22,3,0,0
2026-02-05 20:10:29,field_service_tool-da89,iot/system/service/stop,98.65,14.57,163,1,1
2026-02-05 20:10:30,mqtt_explorer-1a3a,iot/factory/cmd,94.51,52.68,185,1,1
2026-02-05 20:10:32,edge_gateway_01-2144,iot/factory/line2/sensor02/humidity,25.09,37.85,1,0,0
2026-02-05 20:10:33,edge_gateway_01-4a21,iot/factory/line1/sensor01/humidity,31.81,55.68,4,0,0
2026-02-05 20:10:37,legacy_client-192.168.1.129,iot/system/firmware,103.1,36.15,75,1,0
2026-02-05 20:10:41,plc_line1-50fe,iot/factory/line1/sensor01/humidity,22.37,43.72,9,0,0
2026-02-05 20:10:44,plc_line2-c2a7,iot/factory/line2/sensor02/humidity,20.51,55.37,3,0,0
2026-02-05 20:10:47,sensor_spoofer-192.168.3.198,iot/factory/config/backup,85.61,72.78,113,1,1
2026-02-05 20:10:51,temp_client-f41d,iot/factory/config/backup,143.33,60.13,179,1,1
2026-02-05 20:10:53,sensor_humid_01-6af4,iot/factory/line1/sensor01/temp,28.7,59.98,5,0,0
2026-02-05 20:10:54,plc_line1-192.168.9.67,iot/factory/line1/sensor01/temp,23.38,49.26,3,0,0
2026-02-05 20:10:58,sensor_humid_01-192.168.7.211,iot/factory/line1/sensor01/humidity,26.51,68.31,9,0,0
2026-02-05 20:11:01,unregistered_node-a031,iot/factory/cmd,148.02,29.06,65,1,1
2026-02-05 20:11:03,diagnostic_laptop-d130,iot/factory/secrets,104.58,27.02,161,1,1
2026-02-05 20:11:08,plc_line1-192.168.5.236,iot/factory/line1/sensor01/humidity,25.63,53.77,6,0,0
2026-02-05 20:11:09,edge_gateway_01-192.168.7.195,iot/factory/line2/sensor02/humidity,31.01,35.32,9,0,0
2026-02-05 20:11:10,sensor_humid_01-192.168.3.17,iot/factory/line1/sensor01/humidity,27.89,62.4,4,0,0
2026-02-05 20:11:12,sensor_pressure_01-192.168.3.156,iot/factory/line1/sensor01/temp,25.04,36.62,1,0,0
2026-02-05 20:11:13,sensor_temp_01-4dcb,iot/factory/line1/sensor01/humidity,28.18,67.78,7,0,0
2026-02-05 20:11:16,plc_line2-3c7b,iot/factory/line2/sensor02/temp,28.52,66.15,10,0,0
2026-02-05 20:11:21,edge_gateway_01-192.168.8.127,iot/factory/line1/sensor01/humidity,33.82,63.45,1,0,0
2026-02-05 20:11:26,ghost_plc-192.168.9.178,iot/factory/secrets,81.31,59.37,149,1,1
2026-02-05 20:11:31,edge_gateway_01-192.168.10.42,iot/factory/line2/sensor02/humidity,33.35,39.19,10,0,0
2026-02-05 20:11:36,plc_line1-c606,iot/factory/line2/sensor02/temp,33.53,32.8,5,0,0
2026-02-05 20:11:39,fake_temp_sensor-a857,iot/factory/+/cmd,102.3,18.24,59,1,1
2026-02-05 20:11:43,sensor_humid_01-1e10,iot/factory/line1/sensor01/temp,26.93,32.3,6,0,0
2026-02-05 20:11:47,diagnostic_laptop-f869,iot/+/+/cmd,84.64,88.69,139,1,1
2026-02-05 20:11:52,sensor_humid_01-192.168.1.91,iot/factory/line2/sensor02/humidity,20.75,35.93,10,0,0
2026-02-05 20:11:56,scanner_node-192.168.5.100,iot/factory/credentials,119.93,68.47,176,1,1
2026-02-05 20:12:00,sensor_pressure_01-192.168.2.92,iot/factory/line1/sensor01/temp,27.48,62.99,6,0,0
2026-02-05 20:12:03,backup_node-5c36,iot/system/config,131.48,69.41,132,1,1
2026-02-05 20:12:08,maintenance_client-192.168.4.194,iot/system/network/reset,95.03,53.97,58,1,1
2026-02-05 20:12:13,sensor_humid_01-192.168.0.222,iot/factory/line1/sensor01/temp,30.71,58.79,6,0,0
2026-02-05 20:12:14,plc_line2-474a,iot/factory/line2/sensor02/humidity,34.15,66.8,4,0,0
2026-02-05 20:12:17,esp32_gateway-3763,iot/factory/broadcast,102.83,89.09,41,1,1
2026-02-05 20:12:20,edge_gateway_01-a8ea,iot/factory/line1/sensor01/temp,22.5,41.2,8,0,0
2026-02-05 20:12:24,sensor_pressure_01-fcd0,iot/factory/line1/sensor01/temp,28.95,56.55,2,0,0
2026-02-05 20:12:28,sensor_pressure_01-7968,iot/factory/line2/sensor02/humidity,33.44,52.28,2,0,0
2026-02-05 20:12:32,fake_humidity_node-4594,iot/factory/supervisor,132.1,12.66,38,1,1
2026-02-05 20:12:35,sensor_humid_01-192.168.10.131,iot/factory/line2/sensor02/temp,34.29,63.85,8,0,0
2026-02-05 20:12:37,arduino_gateway-dc30,iot/system/service/stop,84.52,64.16,112,1,1
2026-02-05 20:12:38,sensor_temp_01-ed27,iot/factory/line2/sensor02/humidity,26.06,33.44,7,0,0
2026-02-05 20:12:42,mqtt_explorer-3794,iot/factory/config/upload,135.55,24.89,72,1,1
2026-02-05 20:12:45,edge_gateway_01-192.168.6.134,iot/factory/line2/sensor02/temp,22.77,47.29,3,0,0
2026-02-05 20:12:49,edge_scanner-192.168.5.177,iot/debug/memory,114.05,79.84,58,1,1
2026-02-05 20:12:52,plc_line2-a140,iot/factory/line1/sensor01/humidity,33.77,37.2,10,0,0
2026-02-05 20:12:55,hmi_debug_client-b4f4,iot/factory/config/download,81.62,40.72,39,1,1
2026-02-05 20:12:57,sensor_pressure_01-2ff7,iot/factory/line1/sensor01/temp,23.55,66.49,2,0,0
2026-02-05 20:13:00,port_scanner-3ad3,iot/system/restart,144.36,36.18,144,1,1
2026-02-05 20:13:04,sensor_pressure_01-d576,iot/factory/line2/sensor02/humidity,27.09,39.67,2,0,0
2026-02-05 20:13:08,plc_line1-9504,iot/factory/line2/sensor02/humidity,29.36,67.03,3,0,0
2026-02-05 20:13:11,edge_gateway_01-92df,iot/factory/line1/sensor01/humidity,25.11,53.55,10,0,0
2026-02-05 20:13:15,iot_gateway_test-f672,iot/debug/raw,143.69,38.62,46,1,1
2026-02-05 20:13:19,sensor_humid_01-48e6,iot/factory/line2/sensor02/temp,22.92,61.07,6,0,0
2026-02-05 20:13:22,sensor_humid_01-06b6,iot/factory/line1/sensor01/temp,34.42,48.31,2,0,0
2026-02-05 20:13:27,edge_gateway_01-ea76,iot/factory/line1/sensor01/temp,32.01,64.27,7,0,0
2026-02-05 20:13:28,sensor_humid_01-d3bc,iot/factory/line2/sensor02/temp,21.9,67.98,9,0,0
2026-02-05 20:13:33,mqtt_explorer-192.168.4.45,iot/factory/config/download,93.62,93.98,23,1,1
2026-02-05 20:13:35,sensor_temp_01-91b1,iot/factory/line2/sensor02/temp,21.18,38.25,2,0,0
2026-02-05 20:13:39,edge_gateway_01-e0d6,iot/factory/line1/sensor01/humidity,26.18,66.32,9,0,0
2026-02-05 20:13:41,edge_gateway_01-192.168.2.10,iot/factory/line1/sensor01/temp,29.35,54.31,4,0,0
2026-02-05 20:13:43,mqtt_debugger-62e8,iot/factory/line5/plc02/cmd,131.65,61.27,181,1,1
2026-02-05 20:13:45,plc_line1-192.168.3.59,iot/factory/line2/sensor02/humidity,33.48,34.74,5,0,0
2026-02-05 20:13:50,sensor_spoofer-a525,iot/factory/line2/plc01/override,141.85,74.53,102,1,1
2026-02-05 20:13:54,plc_line1-8a92,iot/factory/line1/sensor01/humidity,31.83,59.04,8,0,0
2026-02-05 20:13:59,plc_line2-93f2,iot/factory/line1/sensor01/humidity,27.69,53.29,3,0,0
2026-02-05 20:14:04,edge_gateway_01-17f0,iot/factory/line1/sensor01/humidity,20.08,46.46,4,0,0
2026-02-05 20:14:06,plc_line1-192.168.4.99,iot/factory/line2/sensor02/temp,25.87,30.75,8,0,0
2026-02-05 20:14:08,sensor_pressure_01-192.168.2.163,iot/factory/line2/sensor02/humidity,34.75,64.2,9,0,0
2026-02-05 20:14:13,sensor_pressure_01-96b4,iot/factory/line1/sensor01/temp,34.77,61.21,6,0,0
2026-02-05 20:14:18,plc_line1-192.168.5.120,iot/factory/line1/sensor01/temp,20.09,63.77,10,0,0
2026-02-05 20:14:20,plc_line2-8095,iot/factory/line2/sensor02/temp,31.8,30.1,6,0,0
2026-02-05 20:14:25,edge_gateway_01-5851,iot/factory/line2/sensor02/humidity,21.41,52.01,4,0,0
2026-02-05 20:14:29,plc_line2-f809,iot/factory/line2/sensor02/humidity,30.37,33.12,2,0,0
2026-02-05 20:14:34,legacy_client-192.168.6.12,iot/factory/line1/hmi01/control,110.62,64.36,78,1,1
2026-02-05 20:14:38,edge_gateway_01-b9ee,iot/factory/line2/sensor02/humidity,30.73,46.5,3,0,0
2026-02-05 20:14:39,plc_emulator-192.168.10.196,iot/system/restart,130.05,54.1,70,1,1
2026-02-05 20:14:41,edge_iot_node-192.168.0.28,iot/factory/logs,97.42,48.29,70,1,0
